source,campaign,plan,leave_reason,cnt,avg_days_to_churn,avg_months_since_signup
unknown,unknown,oneMonth,"パンは大好きなんですが
やはり好みがあるので
送っていただいたものにも好き嫌いがハッキリしてきたので
ずっと冷凍庫に残ってたり誰かにあげたりするので
ちょっと勿体ないかな〜と思い
申し訳ないですが退会させて頂きたいと思います。",1,225.0,71.0
unknown,unknown,oneMonth,希望のパンが選べない,1,271.0,33.0
unknown,unknown,oneMonth,"送料等で割高感が増しているため。
地元のパンを購入します。ありがとうございました。",1,99.0,58.0
unknown,unknown,twoMonths,指定された日時に到着しないのは、多くは宅配業者の問題ではあるが、その場合でも、そのSHOPからは購入しないと決めているので。,1,48.0,63.0
unknown,unknown,oneMonth,甘いパンは、食べたくないから。,1,506.0,46.0
unknown,unknown,oneMonth,クーポンが使えないとのことだったので。,1,2.0,26.0
unknown,unknown,oneMonth,お店が違っても配送されてくるパンは各店あまり変化が無く、飽きてしまいました。,1,426.0,44.0
unknown,unknown,oneMonth,"ちょっと飽きたので
ごめんなさい",1,241.0,30.0
unknown,unknown,oneMonth,誕生日クーポンを利用しただけのため,1,24.0,42.0
unknown,unknown,oneMonth,送料もかかり、金額が高い。,1,14.0,39.0
unknown,unknown,twoMonths,クーポンとポイントサイトが併用できないとこなので,1,2.0,26.0
unknown,unknown,twoMonths,お届けいただいたぱんはとれも美味しいと思いましたが、好みのパンではありませんでした。サブスクよりも好みのパンを購入する方がよいので退会します。,1,19.0,40.0
unknown,unknown,twoMonths,パンスクでわざわざ送って貰わなくても美味しいパン屋さんは近くにいっぱいある事と、冷凍で送られてきて冷凍庫が一時的にいっぱいになり、不便なので。,1,231.0,34.0
unknown,unknown,twoMonths,子供が食べれるパンが少ない,1,118.0,49.0
unknown,unknown,oneMonth,パンが硬い及び好みのパンが少ない。,1,48.0,33.0
unknown,unknown,twoMonths,好みのパンに当たらなかった,1,23.0,54.0
unknown,unknown,twoMonths,最初の予定と変わった為。,1,4.0,26.0
unknown,unknown,oneMonth,メールが届かない為,1,6.0,59.0
unknown,unknown,oneMonth,"別のパンも通販でとっていて、パンに飽きてしまいました。
あと、毎月別のパン屋さんから送られてきてるようですが、特に違いが見受けられず少し残念です。これが退会の理由です。
",1,383.0,36.0
unknown,unknown,oneMonth,サブスクの整理をするため,1,408.0,70.0
unknown,unknown,oneMonth,"1回頼んで見ましたが、妻曰く、1ヶ月で使うには値段の割に少なすぎるとのことです。
よろしくお願いします。",1,17.0,70.0
unknown,unknown,twoMonths,ダイエットを始めたのでパンを食べなく成りました。,1,276.0,29.0
unknown,unknown,twoMonths,続けていくには価格帯が高めでした。,1,30.0,41.0
unknown,unknown,oneMonth,"とても美味しく頂きました。
思っていたより、早く無くなってしまい、コスト的に難しいのですみませんが退会させて下さい。",1,30.0,32.0
unknown,unknown,oneMonth,美味しいパンを届けていただきありがとうございました。私本人は気に入っていますが、高齢者家族にはハードなパンが敬遠されてしまいました。パンの旅、やわらかいパンのコースもあると良いかと思いました。,1,52.0,47.0
unknown,unknown,oneMonth,パンが冷凍庫に入りきらなかったため,1,24.0,26.0
unknown,unknown,oneMonth,"値段の割には１つの量が
小さいので
コスパが悪いため。",1,14.0,37.0
unknown,unknown,oneMonth,値段が高すぎる！しょせんパンなので、冷凍で買うより、近くのパン屋で買った方がいい！,1,43.0,30.0
unknown,unknown,twoMonths,必要性がなくなった為,1,37.0,35.0
unknown,unknown,oneMonth,他のサービスを試してみるため,1,132.0,28.0
unknown,unknown,oneMonth,送られた商品の内容と金額が釣り合わないと思いましたので大変に申し訳ありませんが退会とさせて頂きます。,1,14.0,71.0
unknown,unknown,twoMonths,美味しかったけど値段が高いから,1,21.0,42.0
unknown,unknown,oneMonth,近所のバン屋さんで、出来たてを買った方が良いので。お世話になりました。,1,60.0,41.0
unknown,unknown,twoMonths,ポイントサイト経由で登録していた為すみませんが、退会させて頂きます。,1,2.0,26.0
unknown,unknown,twoMonths,冷凍で届くパンは家族が食べたくないと言っているので解約お願いします。,1,6.0,23.0
unknown,unknown,oneMonth,子どもが好きでなかった,1,20.0,41.0
unknown,unknown,oneMonth,近所でお気に入りのパン屋が出来たので,1,262.0,37.0
unknown,unknown,twoMonths,病気によりパン食を控える為,1,548.0,51.0
unknown,unknown,twoMonths,"一度試してみて、向いてないと感じたため。
パンは美味しかったです。",1,69.0,41.0
unknown,unknown,oneMonth,"費用が高いため
",1,23.0,41.0
unknown,unknown,twoMonths,"退会したいから
",1,17.0,41.0
unknown,unknown,twoWeeks,イメージと違っていたので。,1,42.0,41.0
unknown,unknown,oneMonth,医師から糖質制限されたため,1,44.0,33.0
unknown,unknown,oneMonth,最近、知り合いがパン屋さんをやっている事を知って近くなので、買いに行ってます。,1,70.0,29.0
unknown,unknown,oneMonth,どちらも同じ様なハードパンばかりなので、辞めたい。,1,109.0,33.0
unknown,unknown,oneMonth,"美味しく頂きましたが、これからのコスト面見直しのため、一旦退会させて頂きます。
美味しいパンを有り難うございました。",1,23.0,70.0
unknown,unknown,twoMonths,あまり利用しないため。,1,406.0,33.0
unknown,unknown,twoMonths,10回までと決めていたため,1,563.0,59.0
unknown,unknown,twoMonths,食事制限しないといけなくなったため食べきれないので、すいません。,1,131.0,28.0
unknown,unknown,oneMonth,美味しかったんですが、ちょっと高いかなーと思いました。,1,207.0,36.0
unknown,unknown,oneMonth,"長くとっていましたが
食生活が変わり
少し食べきれなくなったので
退会しようと思いました
沢山楽しませて頂きました
ありがとうございました",1,839.0,49.0
unknown,unknown,twoMonths,思っていたような感じではなかったので,1,80.0,49.0
unknown,unknown,oneMonth,"支払い能力が無くなった為にパンクスさんに
迷惑をかけたくないから.",1,148.0,72.0
unknown,unknown,twoMonths,食べてみて私には値段が高く感じましたので退会します,1,15.0,45.0
unknown,unknown,oneMonth,"はじめての申し込みで楽しみにしていましたが、パンの種類が食パン（小3枚）、コッペパン、クロワッサン、はあまりにも価格に合っていない内容でガッカリしました。
前回のお店がハズレだったのかも知れませんが、退会させていただきます。",1,35.0,59.0
unknown,unknown,twoMonths,"ポイントサイトとクーポン併用不可
",1,2.0,26.0
unknown,unknown,oneMonth,ポイントサイトから,1,2.0,26.0
unknown,unknown,oneMonth,"今回はクーポンでのお試しだったので。
気に入ったらまた再登録いたします。",1,12.0,40.0
unknown,unknown,oneMonth,我が家の近所のパン屋の方が美味しい。,1,102.0,30.0
unknown,unknown,oneMonth,お試しで1回利用したかったので継続予定はなかったため退会します,1,28.0,42.0
unknown,unknown,twoMonths,お得じゃない,1,2.0,26.0
unknown,unknown,oneMonth,ペース良く食べられなかったため,1,323.0,33.0
unknown,unknown,oneMonth,味とパンの量は値段にあってない為,1,14.0,21.0
unknown,unknown,twoMonths,"ハードなパンが多かったため
",1,211.0,49.0
unknown,unknown,twoMonths,私情による,1,137.0,46.0
unknown,unknown,twoMonths,お試しで十分な感じだったので。,1,88.0,26.0
unknown,unknown,twoMonths,家庭の事情で、続けられなくなりました。,1,612.0,49.0
unknown,unknown,oneMonth,好みのパンが少なかった為,1,62.0,70.0
unknown,unknown,oneMonth,"想像と異なっていた為。
好みと違った。",1,58.0,32.0
unknown,unknown,twoMonths,サブスクを整理しようと思ったから,1,31.0,26.0
unknown,unknown,oneMonth,"・提携パン店が増えてこない
・月額が高めに感じる",1,24.0,72.0
unknown,unknown,oneMonth,高いし、ハード系のパンが好きじゃないからいらないのに、毎月絶対入ってて結局食べないで無駄にしてるから。,1,564.0,46.0
unknown,unknown,oneMonth,"届いたとこでまだ楽しみに頂きますがお試しのつもりです
一度に沢山くるのと値段そこそこかかりますので。
退会よろしくお願いします。",1,11.0,35.0
unknown,unknown,oneMonth,冷凍庫がいっぱいになったためと、思ったように家族に冷凍パンが受け入れてもらえなかったため。,1,309.0,33.0
unknown,unknown,oneMonth,手作りをはじめた,1,117.0,32.0
unknown,unknown,oneMonth,"お疲れ様です。いつも美味しいパンをお届けいただきましてありがとうございました。とても美味しくいただきました。
退会の理由は、事業主様がパンをおやつとしてみているのかな？、私は食事としてみています。それで、美味しさでは超満足しているのですが、ごはんとして食べるには小さ過ぎてあっという間になくなってしまいます。せめて２倍の大きさがほしいです。
美味しかったので散々悩みましたが、退会をお願いすることにいたしました。
色々ご苦労をおかけいたしましたことにお詫びと感謝を申しあげます。
ありがとうございました！
美味しいパンをありがとうございました！
今後のご発展を祈念いたしております。",1,50.0,29.0
